the_geom,longitude,latitude,cartodb_id,id,name,distance_to_yishun_west,distance_to_yishun_east,distance_to_punggol,column_1531919386209
0101000020E6100000D3A57F492AE95940C214E5D2F845F53F,103.643206,1.329583,1255,25071,Opp Nissin Tpt,25312.19262,25736.68792,30942.20102,
0101000020E610000012F92EA52EE95940ACC43C2B6945F53F,103.643472,1.329446,1256,25079,Nissin Tpt,25292.33537,25716.06368,30918.87272,
0101000020E6100000CE8DE9094BE959402D40DB6AD659F53F,103.645205,1.334433,1257,25091,Aft Tuas Ave 7,24878.72527,25314.67016,30565.52707,
0101000020E6100000A0A52BD846E95940CAF962EFC557F53F,103.644949,1.333929,1258,25099,Opto-Pharm,24928.34341,25363.15063,30609.49371,
0101000020E6100000C9C6832D76E959409AB1683A3B59F53F,103.647838,1.334285,1259,25101,Opp SMC Mfg,24621.25337,25053.15803,30291.17287,
0101000020E6100000B6BC72BD6DE959409DD497A59D5AF53F,103.647323,1.334623,1260,25109,SMC Mfg,24656.81216,25090.43374,30334.45541,
0101000020E6100000B91AD99596E95940D591239D8151F53F,103.649816,1.332399,1261,25111,SE Plastics,24514.71722,24938.19647,30146.0457,
0101000020E61000005307793D98E95940B56B425A6350F53F,103.649917,1.332126,1262,25119,Sin Hiap Chuan Hardware,24518.04224,24940.55819,30144.81712,
0101000020E6100000AF795567B5E9594049BC3C9D2B4AF53F,103.651697,1.330608,1263,25121,Western Digital,24416.34166,24831.69529,30010.13737,
0101000020E6100000EC1681B1BEE95940CB2E185C7347F53F,103.652264,1.329944,1264,25129,Hup Joo Eating Hse,24393.54133,24806.04827,29974.02689,
0101000020E6100000B43C0FEECEE95940F374AE282544F53F,103.653255,1.329137,1265,25151,DaimlerChrysler Logistics,24336.50584,24745.07818,29898.75129,
0101000020E6100000755AB741EDE95940C16F438CD73CF53F,103.655106,1.327354,1266,25161,Toyochem Ink,24246.18625,24646.49141,29769.65383,
0101000020E6100000C18C2958E3E959404DBF44BC753EF53F,103.654501,1.327749,1267,25169,Opp Panasonic,24285.09838,24687.5488,29818.52103,
0101000020E6100000C9737D1F0EEA5940E65B1FD61B35F53F,103.657112,1.325466,1268,25171,Becton Dickinson Med,24149.36278,24540.71718,29630.52423,
0101000020E6100000B131AF230EEA594020EEEA556434F53F,103.657113,1.325291,1269,25179,Sew-Eurodrive,24158.59208,24549.41142,29637.07709,
0101000020E61000007F4B00FE29EA59404162BB7B802EF53F,103.658813,1.323853,1270,25181,Asahi Techno,24070.6506,24454.27723,29514.98252,
0101000020E6100000BDE5EAC726EA5940AD2F12DA722EF53F,103.658617,1.32384,1271,25189,Soon Heng Glass,24090.36433,24474.27827,29535.91182,
0101000020E6100000726C3D4338EA5940DC4603780B24F53F,103.659684,1.3213,1272,25191,Asiatic Engrg,24126.48746,24500.84294,29524.8542,
0101000020E6100000344DD87E32EA5940C18BBE823423F53F,103.659332,1.321095,1273,25199,Klenco S'pore,24171.74718,24546.08076,29569.56742,
0101000020E61000004567994528EA594041BCAE5FB01BF53F,103.658708,1.31926,1274,25201,APLS Bok Seng,24333.94826,24703.78643,29707.99719,
0101000020E6100000DF5339ED29EA5940629E95B4E21BF53F,103.658809,1.319308,1275,25209,GN Packaging Ind,24321.5678,24691.3771,29695.59427,
0101000020E6100000778192020BEA5940B1F84D61A542F53F,103.656922,1.328771,1276,25219,Matsushita Technology,23994.13793,24395.90467,29526.83702,
0101000020E6100000225514AFB2E959404D66BCADF45AF53F,103.651531,1.334706,1277,25221,Raffles Country Club,24230.98872,24658.96296,29885.59444,
0101000020E6100000A3B1F677B6E9594032005471E356F53F,103.651762,1.333713,1278,25229,Crown Beverage Cans S'pore,24256.20736,24680.84249,29895.0046,
0101000020E61000004415FE0C6FE95940E1EF17B3256BF53F,103.647403,1.338659,1279,25231,Opp Asia-Pacific Brewery,24459.81422,24905.36469,30193.97359,
0101000020E6100000E6913F1878E959402E1C08C90266F53F,103.647955,1.337405,1280,25239,Asia-Pacific Brewery,24462.0919,24903.15425,30175.6154,
0101000020E6100000209A79724DE95940001DE6CB0B70F53F,103.645352,1.339855,1281,25249,Aft Tuas West Rd,24613.32266,25065.10654,30374.87394,
0101000020E61000005FD4EE5701E9594074CFBA46CB81F53F,103.640707,1.344188,1282,25259,Bef Tuas West Dr,24898.26317,25368.48782,30741.08893,
0101000020E6100000AFCDC64ACCE85940A46E675F7990F53F,103.637469,1.347772,1283,25269,Tuas Checkpt,25083.85002,25568.11462,30987.71385,
0101000020E6100000C365153603EA5940BE30992A1815F53F,103.656446,1.31765,1284,25321,YCH Distripark,24641.18278,25010.0615,30007.51248,
0101000020E61000004644317903EA59400169FF03AC15F53F,103.656462,1.317791,1285,25329,Nutrade Logistics Ctr,24631.74442,25001.01687,30000.11901,
0101000020E6100000C72C7B12D8E95940EAE923F0871FF53F,103.653813,1.320198,1286,25331,Chugoku Marine Paints,24753.9421,25134.81578,30178.46813,
0101000020E610000043E6CAA0DAE9594034492C29771FF53F,103.653969,1.320182,1287,25339,Asia Steel Welded Mesh,24739.71681,25120.28714,30162.88195,
0101000020E610000083161230BAE959406CD102B4AD26F53F,103.651989,1.321943,1288,25341,CSR Sth East Asia,24836.73306,25225.73477,30300.30502,
0101000020E6100000A3CEDC43C2E95940D57B2AA73D25F53F,103.652482,1.321592,1289,25349,Times Printers,24807.58291,25194.75571,30262.48566,
0101000020E610000074CFBA46CBE959407429AE2AFB2EF53F,103.653032,1.32397,1290,25351,Hanwa Asia,24627.06924,25020.45053,30113.78026,
0101000020E610000081B1BE81C9E959403D9B559FAB2DF53F,103.652924,1.32365,1291,25359,Opp Hanwa Asia,24654.58353,25047.17962,30137.24375,
0101000020E6100000E9263108ACE95940562DE9280733F53F,103.651125,1.324958,1292,25361,Standpack Ind,24761.81327,25161.12296,30276.03602,
0101000020E6100000874ECFBBB1E959403E096CCEC133F53F,103.651473,1.325136,1293,25369,Jas Metal Coatings,24718.37994,25117.68136,30232.93273,
0101000020E610000077DA1A118CE959405E4D9EB29A2EF53F,103.649174,1.323878,1294,25371,Opp Protex,25009.59877,25408.71262,30520.7846,
0101000020E610000090847D3B89E959406170CD1DFD2FF53F,103.649001,1.324216,1295,25379,Aft Tuas Ave 6,25008.96041,25409.33365,30526.23504,
0101000020E6100000EBE3A1EF6EE95940359A5C8C8135F53F,103.647396,1.325563,1296,25381,SHC Ind Bldg,25097.38366,25504.13154,30644.61455,
0101000020E6100000B13385CE6BE95940A9F57EA31D37F53F,103.647205,1.325956,1297,25389,Aft Tuas Ave 8,25096.14745,25504.33125,30650.27409,
0101000020E610000054C90050C5E8594088D7F50B7643F53F,103.637043,1.32897,1298,25391,Opp Sumitomo Warehse,25958.63906,26389.70871,31614.96068,
0101000020E610000064E94317D4E859407B15191D9044F53F,103.637945,1.329239,1299,25399,Sumitomo Warehse,25855.28361,26285.92255,31510.30163,
0101000020E6100000CCB56801DAE8594060AFB0E07E80F53F,103.638306,1.343871,1300,25411,Aft Tuas Ter,25158.5364,25630.62924,31008.08995,
0101000020E610000048A30227DBE8594062A2410A9E82F53F,103.638376,1.344389,1301,25419,Opp Tuas Ter,25129.53487,25603.04116,30985.56364,
0101000020E610000043E38920CEE859405F0A0F9A5D77F53F,103.637581,1.341642,1302,25421,Opp Raffles Marina,25327.90901,25794.43192,31151.47641,
0101000020E610000032C687D9CBE859400CB08F4E5D79F53F,103.637442,1.34213,1303,25429,Raffles Marina,25321.25128,25789.33665,31151.87815,
0101000020E6100000C38366D7BDE85940F50F2219726CF53F,103.636587,1.338976,1304,25431,Super Continental,25545.42986,26005.50105,31338.49639,
0101000020E6100000BE141E34BBE85940931804560E6DF53F,103.636426,1.339125,1305,25439,Opp Super Continental,25555.34652,26016.03443,31351.14831,
0101000020E6100000E73922DFA5E85940E6779ACC785BF53F,103.635124,1.334832,1306,25441,Kasei Optonix Asia,25879.18458,26329.26703,31624.48343,
0101000020E61000000CACE3F8A1E85940B343FCC3965EF53F,103.634886,1.335593,1307,25449,Opp Kasei Optonix Asia,25869.0412,26321.56335,31625.61347,
0101000020E6100000E9D2BF2495E85940AF44A0FA0751F53F,103.634103,1.332283,1308,25451,Opp Schering-Plough,26099.11122,26543.28377,31815.68325,
0101000020E610000025EB707495E85940A5BDC1172653F53F,103.634122,1.3328,1309,25459,Schering-Plough,26073.41051,26519.00991,31796.76197,
0101000020E61000001781B1BE81E85940C3B81B446B45F53F,103.632919,1.329448,1310,25461,Aft Tuas West Ave,26350.55578,26788.29717,32035.51792,
0101000020E61000007EFCA5457DE85940F7C77BD5CA44F53F,103.632646,1.329295,1311,25469,Bef Tuas West Ave,26385.24701,26822.90868,32069.60739,
0101000020E6100000D80E46EC13E95940A25EF0694E5EF53F,103.641841,1.335524,1312,25471,Opp S'pore Epson Ind,25166.9726,25610.56232,30887.11755,
0101000020E61000007B88467710E95940D046AE9B525EF53F,103.64163,1.335528,1313,25479,S'pore Epson Ind,25188.12178,25631.99636,30909.43448,
0101000020E6100000D3DA34B6D7E859407845F0BF956CF53F,103.638166,1.33901,1314,25491,Opp Super Continental,25382.7313,25841.00153,31168.65467,
0101000020E6100000204432E4D8E85940EC51B81E856BF53F,103.638238,1.33875,1315,25499,Super Continental,25386.88127,25844.31752,31168.98749,
0101000020E6100000CFA10C5531E95940A92F4B3B3557F53F,103.643636,1.333791,1316,25501,Wee Wee Hup Kee,25066.92591,25503.09629,30753.41076,
0101000020E61000009946938B31E959405B9544F64156F53F,103.643649,1.333559,1317,25509,Opp Wee Wee Hup Kee,25076.59172,25512.06626,30759.76993,
0101000020E61000004087F9F202E9594010AFEB17EC46F53F,103.640805,1.329815,1318,25511,CHC Express,25540.99831,25969.45141,31187.97246,
0101000020E610000062F5471806E9594010AFEB17EC46F53F,103.640997,1.329815,1319,25519,Opp CHC Express,25521.77666,25949.9697,31167.66637,
0101000020E610000057EE056685E95940EB6E9EEA901BF53F,103.648767,1.31923,1320,26011,Bef Tuas Ave 11,25295.86735,25682.00392,30741.4293,
0101000020E610000030F1475167E9594077BD34458013F53F,103.646931,1.317261,1321,26021,Jaya Shipbuilding & Engrg,25580.53136,25963.85993,31009.84527,
0101000020E6100000E5B512BA4BE959407E1AF7E6370CF53F,103.645247,1.315483,1322,26031,Hiap Seng Engrg Ltd,25840.37928,26221.26143,31255.40282,
0101000020E61000002A1E17D522E9594017F549EEB009F53F,103.642751,1.314866,1323,26049,Pan United Shipping,26115.81695,26498.83446,31539.09419,
0101000020E610000016C0948103E95940CAA31B615111F53F,103.640839,1.316728,1324,26059,Drydocks World,26201.86147,26593.03131,31664.60031,
0101000020E610000073BB97FBE4E85940A1D80A9A9618F53F,103.638976,1.318503,1325,26069,Aft Tuas Ave 16,26290.68631,26689.59259,31790.56244,
0101000020E610000020240B98C0E85940096CCEC13321F53F,103.636755,1.320606,1326,26079,Sumpiles Investment,26400.89084,26808.85833,31943.9006,
0101000020E6100000226C787AA5E85940B47405DB8827F53F,103.6351,1.322152,1327,26089,Bef Tuas Ave 20,26486.59528,26901.16704,32060.78746,
0101000020E6100000AAD6C22CB4E859404D874ECFBB31F53F,103.635997,1.324642,1328,26099,Bef Tuas Ave 13,26273.63168,26693.92376,31876.7114,
0101000020E610000095F25A09DDE8594056BABBCE863CF53F,103.638491,1.327277,1329,26109,Bef Tuas Ave 11,25895.58975,26319.9275,31520.59096,
0101000020E61000005E49F25CDFE959402FA52E19C708F53F,103.654258,1.314643,1330,26111,Aft Grinnel,25020.20459,25383.90889,30357.13595,
0101000020E6100000D9976C3CD8E95940603C8386FE09F53F,103.653823,1.31494,1331,26119,Opp Grinnel,25044.98461,25410.30116,30389.74087,
0101000020E6100000AC72A1F2AFE9594038C0CC77F013F53F,103.651364,1.317368,1332,26121,Opp Chuan Hua,25145.78971,25522.31977,30545.35669,
0101000020E61000007444BE4BA9E959406EDA8CD31015F53F,103.650958,1.317643,1333,26129,Chuan Hua,25169.86467,25547.86117,30576.46403,
0101000020E6100000840D4FAF94E95940BABF7ADCB71AF53F,103.6497,1.319023,1334,26131,Aft Tuas Cres,25216.43353,25600.48765,30652.46228,
0101000020E610000056444DF4F9E8594016FA60191B3AF53F,103.640256,1.326686,1335,26141,Smarty,25748.6018,26168.84069,31355.22958,
0101000020E610000061FBC9181FE959405322895E4631F53F,103.642523,1.32453,1336,26151,Opp Hempel,25631.38277,26042.25275,31194.17376,
0101000020E610000066DB696B44E95940F7949C137B28F53F,103.644801,1.322383,1337,26161,Metalplas Engrg,25516.79865,25918.1564,31034.67476,
0101000020E610000082E3326E6AE9594007EDD5C7431FF53F,103.647121,1.320133,1338,26171,Richee Engrg,25407.82353,25799.15329,30877.84988,
0101000020E61000001FD7868A71E85940F243A511333BF53F,103.63193,1.326953,1339,26201,ISK S'pore,26568.15551,27000.24069,32225.10943,
0101000020E6100000988922A46EE859407B884677103BF53F,103.631753,1.32692,1340,26209,Opp ISK S'pore,26587.49978,27019.72094,32244.96589,
0101000020E61000004F745DF8C1E859408CF7E3F6CBA7F43F,103.636839,1.290966,1341,26211,Tuas Power Stn,28054.99659,28382.70513,33179.52081,
0101000020E6100000245F09A4C4E85940FED478E926B1F43F,103.637002,1.29325,1342,26221,Opp YLS Steel,27901.51856,28234.92463,33057.24715,
0101000020E61000009FABADD85FE85940D1217024D020F53F,103.63085,1.320511,1343,26241,LTH Distripark,26990.51269,27406.3323,32567.14346,
0101000020E610000061A92EE065E859402C7E5358A920F53F,103.631218,1.320474,1344,26249,Bef Tuas Sth Ave 2,26955.82094,27371.04536,32529.8301,
0101000020E6100000209A79724DE85940C5E3A25A4414F53F,103.629727,1.317448,1345,26251,Bef Tuas Sth Ave 2,27255.99667,27665.01881,32797.95042,
0101000020E6100000647616BD53E85940CA4E3FA88B14F53F,103.630111,1.317516,1346,26259,Aft Tuas Sth Ave 2,27214.58538,27623.26868,32755.18631,
0101000020E610000093A641D13CE859401D1CEC4D0C09F53F,103.628712,1.314709,1347,26261,Sin Lian Heng Const,27496.3041,27899.34417,33007.4477,
0101000020E6100000F7E978CC40E8594086C613419C07F53F,103.628955,1.314358,1348,26269,Opp Sin Lian Heng Const,27490.51963,27892.28418,32995.46818,
0101000020E6100000894336902EE859403620425C39FBF43F,103.627842,1.311334,1349,26279,Aft Tuas Sth Ave 4,27757.44356,28152.68738,33228.46249,
0101000020E61000008CDCD3D51DE8594061FC34EECDEFF43F,103.626821,1.308546,1350,26289,Opp JVC Asia,28004.80392,28394.11168,33444.67044,
0101000020E61000009CA5643909E85940C4EBFA05BBE1F43F,103.625563,1.30511,1351,26299,Bef Tuas Sth Ave 6,28311.89975,28694.00021,33713.59655,
0101000020E610000019A9F7544EE859406C921FF12BD6F43F,103.629781,1.302288,1352,26311,Aft Tuas Sth Ave 6,28060.30158,28428.84981,33395.60184,
0101000020E6100000F04FA91265E859401349F4328AE5F43F,103.631169,1.30604,1353,26321,Bet Jacuzzi/Winmac,27718.58361,28094.96808,33096.04116,
0101000020E6100000232C2AE274E85940386744696FF0F43F,103.632134,1.3087,1354,26331,RS Components,27479.91271,27861.97189,32887.59434,
0101000020E610000065DEAAEB50E85940210725CCB4FDF43F,103.629939,1.31194,1355,26349,Tuas Technology Pk,27520.31814,27914.22843,32986.47424,
0101000020E61000001C261AA4E0E75940D8648D7A88C6F43F,103.623086,1.29847,1356,26369,See Hup Seng,28916.59437,29285.1713,34245.59446,
0101000020E610000085ECBC8DCDE75940B5503239B5B3F43F,103.621921,1.293874,1357,26379,Yong Nam,29287.73981,29646.40351,34563.27498,
0101000020E61000005D4F745DF8E759401D1F2DCE18A6F43F,103.624534,1.290551,1358,26389,Multi Alliance,29232.18414,29578.56585,34444.61029,
0101000020E610000015E3FC4D28E8594036B05582C5A1F43F,103.62746,1.289495,1359,26399,Aft Tuas View Cres,29019.20365,29358.37945,34195.73494,
0101000020E610000034BE2F2E55E85940F433F5BA45A0F43F,103.630199,1.289129,1360,26409,Multico,28784.68721,29118.57566,33935.43704,
0101000020E6100000B16D516683E85940A0168387699FF43F,103.63302,1.288919,1361,26419,Sen Hin Chemical,28534.45357,28863.21674,33660.37131,
0101000020E610000093E2E313B2E85940C440D7BE809EF43F,103.635869,1.288697,1362,26429,Tuas Power Stn,28283.65393,28607.10862,33383.75602,
0101000020E61000009CC0745AB7E85940B62BF4C132B6F43F,103.636191,1.294482,1363,26431,Aft Blue Circle,27903.50828,28241.48696,33083.0673,
0101000020E6100000B75ED38382E8594053978C6324BBF43F,103.632966,1.295689,1364,26441,Bef Tuas Sth Ave 7,28135.30964,28481.66311,33356.369,
0101000020E6100000616F62484EE8594006F7031E18C0F43F,103.629778,1.296898,1365,26451,Bef Tuas Sth Ave 5,28366.75614,28721.25439,33627.94179,
0101000020E61000005D3123BC3DE859400ABFD4CF9BCAF43F,103.628768,1.299465,1366,26461,Heng Huat Ship Bldg & Construction,28316.25968,28678.96293,33619.86157,
0101000020E6100000711FB935E9EB594003B4AD669DB1F53F,103.686109,1.355863,1367,27011,Blk 55,19751.4031,20197.23964,25526.95135,
0101000020E61000006A4C88B9A4EB59408DB3E908E0A6F53F,103.681929,1.353241,1368,27021,Hall 15,20295.3624,20738.4104,26053.17442,
0101000020E6100000CFD72C978DEB59409224085740A1F53F,103.680517,1.351868,1369,27031,Hall 12,20502.00204,20942.40164,26246.00052,
0101000020E61000004AECDADE6EEB5940895FB1868B9CF53F,103.678642,1.350719,1370,27041,CP 7,20744.8978,21184.2276,26481.76198,
0101000020E6100000EA245B5D4EEB5940E316F3734393F53F,103.676658,1.348453,1371,27051,NIE Lib,21051.83278,21486.40091,26764.32856,
0101000020E6100000B3EBDE8AC4EB5940CEA8F92AF998F53F,103.683871,1.349847,1372,27061,Opp Blk 41,20262.30523,20689.88752,25951.14053,
0101000020E6100000931CB0ABC9EB59409981CAF8F799F53F,103.684184,1.35009,1373,27069,Blk 41,20219.19412,20647.12141,25910.03958,
0101000020E610000047C9AB730CED5940124E0B5EF495F53F,103.703885,1.34911,1374,27091,Opp Blk 271 CP,18329.63242,18715.8356,23852.98322,
0101000020E6100000DEC83CF207ED59402096CD1C929AF53F,103.70361,1.350237,1375,27099,Blk 271 CP,18295.38665,18686.7021,23842.79637,
0101000020E6100000F3ACA415DFEC5940DCBA9BA73AA4F53F,103.701116,1.352595,1376,27101,Westville,18414.78264,18820.72527,24027.36898,
0101000020E61000003752B648DAEC5940111956F146A6F53F,103.700823,1.353095,1377,27109,Opp Westville,18417.78048,18826.30675,24042.03224,
0101000020E610000042B0AA5E7EEC5940A65EB7088CB5F53F,103.695213,1.356823,1378,27121,Bef Nanyang Ave,18789.75125,19223.63122,24522.85601,
0101000020E6100000315F5E807DEC594042075DC2A1B7F53F,103.69516,1.357332,1379,27129,Opp Nanyang Ave,18770.68258,19206.63921,24513.17394,
0101000020E6100000271422E010EC59409B1BD3139678F53F,103.68853,1.34194,1380,27131,Blk 932,20207.9767,20598.34933,25725.95644,
0101000020E6100000CF13CFD902EC59404B2025766D6FF53F,103.687674,1.339704,1381,27141,Blk 920,20411.99953,20795.95204,25897.2196,
0101000020E61000009D64ABCB29EC5940746039420672F53F,103.690051,1.340338,1382,27159,Blk 924,20147.3834,20528.91598,25624.43575,
0101000020E6100000569A94826EEC594073DBBE47FDB5F53F,103.694245,1.356931,1383,27169,Bef Jln Bahar,18881.67508,19317.70284,24623.22502,
0101000020E6100000BF0CC68844EC594024F25D4A5DB2F53F,103.691683,1.356046,1384,27171,Bef Lor Danau,19181.13331,19618.26198,24924.22522,
0101000020E6100000713B342C46EC594045BC75FEEDB2F53F,103.691783,1.356184,1385,27179,Aft Lor Danau,19164.52501,19602.00593,24909.3563,
0101000020E61000001171732A19EC594097E65608ABB1F53F,103.689036,1.355876,1386,27181,PUB Sub-Stn,19455.46413,19896.48726,25212.82624,
0101000020E6100000C9AA083719EC59404B57B08D78B2F53F,103.689039,1.356072,1387,27189,Opp PUB Sub-Stn,19445.95977,19887.71386,25206.64877,
0101000020E6100000BEBF417BF5EB59407496598462ABF53F,103.686858,1.354342,1388,27199,Hall 11,19747.02734,20185.99895,25492.2567,
0101000020E61000004DF910548DEB5940B43BA4182091F53F,103.680501,1.347931,1390,27211,Lee Wee Nam Lib,20692.35578,21118.78731,26371.53799,
0101000020E61000007842AF3F89EB5940CB2F83312291F53F,103.680252,1.347933,1391,27219,Blk 2,20717.11752,21143.9738,26397.97774,
0101000020E6100000D4EFC2D66CEB59403E42CD902A8AF53F,103.678518,1.346232,1392,27221,Sch Of CEE,20973.47934,21397.25507,26637.71565,
0101000020E610000039ECBE6378EB5940D3D9C9E02879F53F,103.679223,1.34208,1393,27231,Sch Of Comm And Info,21112.29724,21520.37477,26702.73916,
0101000020E6100000BA826DC493EB5940DD0A61359670F53F,103.680894,1.339987,1394,27241,Hall 7,21056.947,21454.73599,26599.90272,
0101000020E610000008AEF204C2EB5940D7A02FBDFD79F53F,103.683717,1.342283,1395,27251,Innovation Ctr,20659.92329,21060.63508,26221.00549,
0101000020E610000017F19D98F5EB5940BB0B94145880F53F,103.686865,1.343834,1396,27261,Hall 4,20270.13885,20670.5718,25834.39278,
0101000020E61000000F60915F3FEC5940BD715298F778F53F,103.691368,1.342033,1397,27271,Blk 962,19927.38486,20312.49422,25424.10117,
0101000020E61000000BF148BC3CEC59407E74EACA6779F53F,103.691207,1.34214,1398,27279,Blk 953,19937.17639,20323.00264,25437.14243,
0101000020E610000086FF740305EC59409D2E8B89CD87F53F,103.687806,1.345655,1399,27281,Hall 1,20082.94083,20488.24617,25671.95479,
0101000020E6100000266F8099EFEB5940771211FE4590F53F,103.686499,1.347723,1400,27291,Opp Hall 6,20106.26799,20521.52466,25740.75413,
0101000020E6100000554CA59F70EC5940A0A4C0029872F53F,103.694374,1.340477,1401,27301,Blk 978,19723.221,20096.39388,25166.14162,
0101000020E6100000A9DA6E826FEC5940919A7631CD74F53F,103.694306,1.341016,1402,27309,Blk 705,19699.6935,20075.01742,25153.14017,
0101000020E610000012FA997ADDEB5940295AB9179895F53F,103.685393,1.349022,1403,27311,Hall 2,20151.12657,20573.08239,25815.65175,
0101000020E610000048A8195245EC5940D6C6D8092F81F53F,103.691731,1.344039,1404,27321,Blk 949,19783.88237,20175.69456,25313.82841,
0101000020E6100000D00F238447EC594004AF963B3381F53F,103.691865,1.344043,1405,27329,Blk 840,19770.62098,20162.18293,25299.5643,
0101000020E61000009CDD5A26C3EC594016BEBED6A586F53F,103.699411,1.345373,1406,27331,West Grove Pr Sch,18966.75388,19347.86066,24457.41387,
0101000020E6100000A4E2FF8EA8EC59403B56293DD38BF53F,103.697788,1.346637,1407,27341,Blk 729,19055.1385,19444.53737,24583.25835,
