the_geom,name,distance_to_punggol,distance_to_yishun_east,distance_to_yishun_west
0101000020E6100000C0E95DBC1FF059403EE76ED74B53F63F,Opp Yew Mei Green Condo,17446.33049194,11816.83410013,11306.63531289
0101000020E6100000FC3559A31EF05940054EB6813B50F63F,Yew Mei Green Condo,17465.55591916,11848.14345893,11342.45263122
0101000020E61000009FE74F1BD5EF5940BD8E38640369F63F,Blk 619,17877.4443724,12153.14849985,11602.50612638
0101000020E610000019761893FEEF5940569929ADBF65F63F,Regent Gr Condo,17606.94809228,11900.72749861,11359.02772407
0101000020E6100000876BB587BDEF5940C442AD69DE71F63F,Blk 681,18013.46266384,12256.15587372,11690.78673881
0101000020E61000008BC6DADFD9EF594086200725CC74F63F,Opp Blk 670,17814.66657895,12051.31924093,11484.26112624
0101000020E6100000A296E65608F0594080F277EFA871F63F,Opp Blk 666,17508.01034202,11761.25461571,11202.96343532
0101000020E610000085CE6BEC12F05940E6CE4C309C6BF63F,Opp Blk 661,17452.54633862,11728.52380393,11180.24264719
0101000020E610000003931B45D6EF5940016BD5AE09E9F63F,Opp Eng Hua Furniture Mfg Pte Ltd,17841.62286774,11827.32237529,11110.42274263
0101000020E6100000978E39CFD8EF5940842C0B26FEE8F63F,Eng Hua Furniture Mfg Pte Ltd,17824.33382164,11810.0330433,11093.15997367
0101000020E6100000BB25396057EF5940DFF94509FA0BF63F,Blk 293,19141.9436646,13753.0418572,13316.14336876
0101000020E610000062A06B5F40F2594046ED7E15E0FBF63F,Woodlands Reg Int,13733.17632595,7696.37704865,6941.29805072
0101000020E6100000EB8CEF8B4BF25940F5F23B4D66FCF63F,Woodlands Reg Int,13660.34655157,7623.4341982,6867.07865905
0101000020E61000007C6308008EF159404E452A8C2D04F73F,Bef Woodlands Ctr Rd,14964.78265567,8927.83597475,8169.19099338
0101000020E6100000A7785C548BF159401A36CAFACD04F73F,Aft Woodlands Ctr Rd,14985.32865673,8948.34774615,8189.04125008
0101000020E6100000802C4487C0F059404E9D47C5FFDDF63F,Opp Woodlands Fire Stn,16231.04487807,10224.87963163,9519.79870503
0101000020E6100000933655F7C8F0594052B9895A9ADBF63F,Aft Woodlands Fire Stn,16168.90029241,10165.72393998,9463.81947527
0101000020E61000007EC4AF58C3F05940D3C08F6AD8EFF63F,Aft Woodlands Ind Pk D,16257.26670087,10232.51012965,9504.69060954
0101000020E6100000245F09A4C4F05940FE2955A2ECEDF63F,Bef Woodlands Ind Pk D,16242.96798144,10219.77558774,9494.2958959
0101000020E61000000114234BE6F05940D97BF1457BFCF63F,Opp Sri Arasakesari Tp,16062.5355166,10029.25717917,9285.5120018
0101000020E6100000BBD23252EFF059405AF5B9DA8AFDF63F,Bef Sri Arasakesari Tp,16005.54934193,9971.68956095,9226.44897939
0101000020E61000000B9755D80CF1594056478E740606F73F,Opp Chartered Semi-C Bldg,15839.42162066,9802.83610284,9046.87929816
0101000020E61000008750A5660FF15940B3D30FEA2205F73F,Chartered Semi-C Bldg,15818.68554717,9782.23386316,9027.19793484
0101000020E61000007C6473D53CF159405C21ACC61216F73F,Woodlands Train Checkpt,15589.14974234,9554.29838005,8778.90666647
0101000020E610000019E25817B7F15940F2D077B7B204F73F,Blk 137,14691.32950586,8654.29784861,7893.28908076
0101000020E610000036AD1402B9F15940B7B244679905F73F,Opp Blk 137,14682.3561884,8645.33672182,7883.11472914
0101000020E6100000BAD7497D59F1594063416150A611F73F,Opp Blk 1A,15376.45307685,9340.64190795,8568.64854453
0101000020E6100000BD56427749F159408A01124DA008F73F,Woodlands Town Gdn,15443.33390516,9406.30786699,8645.11233525
0101000020E610000059A2B3CC22F15940B5A338471D1DF73F,Woodlands Checkpt,15798.00305271,9765.62431081,8984.34347853
0101000020E61000006556EF703BF1594055DD239BAB26F73F,Woodlands Checkpt,15685.06296664,9659.82163684,8868.25966319
0101000020E61000005708ABB184F15940C21550A8A70FF73F,Blk 23,15078.10199258,9042.28708274,8270.50399144
0101000020E610000002D8800871F159401FBAA0BE650EF73F,Marsiling CC,15203.79506931,9167.46265191,8398.00631979
0101000020E6100000B115342DB1F15940609335EA211AF73F,Opp Hawker Ctr,14833.54665987,8803.81289742,8018.29019965
0101000020E610000061C26856B6F159404AB72572C119F73F,Hawker Ctr,14797.17806057,8767.37599392,7981.96920044
0101000020E61000000CB265F9BAF15940C05B2041F123F73F,Aft Marsiling Lane,14822.73805827,8801.81573909,8005.78462257
0101000020E610000004594FADBEF159408811C2A38D23F73F,Aft Riverside Rd,14795.92262384,8774.83220962,7978.96204389
0101000020E610000043CA4FAA7DF1594029ED0DBE3019F73F,Blk 32,15171.93092662,9139.93798634,8358.13778396
0101000020E61000008C2FDAE385F15940A6B73F170D19F73F,Blk 203,15116.37153827,9084.53785315,8302.46028687
0101000020E6100000CA17B49080F15940DAC70A7E1B22F73F,Blk 212,15200.24209604,9174.50056686,8383.55903727
0101000020E6100000DC9C4A0680F159404242942F6821F73F,Blk 206,15199.9616509,9173.6264417,8383.39632891
0101000020E610000006BB61DBA2F159401C25AFCE3120F73F,GES S'pore,14961.68358536,8935.97649904,8145.01989375
0101000020E6100000C1AA7AF99DF15940C154336B2920F73F,Si Ling Sec Sch,14993.95966535,8967.9929965,8177.3422428
0101000020E61000006F1283C0CAF159406F48A302271BF73F,Opp Blk 19,14668.7322028,8640.75959358,7852.72735291
0101000020E6100000105839B4C8F1594053758F6CAE1AF73F,Blk 18,14679.82327134,8651.40437737,7863.9878306
0101000020E6100000A9F92AF9D8F159401AA4E029E40AF73F,Opp Blk 12,14492.03059032,8455.96842983,7685.70523867
0101000020E61000002FA86F99D3F15940BA68C878940AF73F,Blk 12,14526.54463374,8490.34420149,7720.72673095
0101000020E610000042D2A755F4F15940676325E65909F73F,Opp Blk 120,14301.80350436,8265.66344513,7495.93790917
0101000020E61000005E9D6340F6F159400E4FAF946508F73F,Blk 120,14284.5707833,8248.22387928,7479.60591277
0101000020E6100000EA5DBC1FB7F159409352D0ED250DF73F,Blk 10,14729.01883739,8693.14932164,7921.8420455
0101000020E6100000E63FA4DFBEF159403CFA5FAE450BF73F,Blk 2,14668.44066241,8632.18463678,7862.73578305
0101000020E610000005FA449E24F159402FFB75A73B4FF73F,Johor Bahru Checkpt,16097.02454311,10122.1082159,9300.77646789
0101000020E61000000D6D003620F1594080812040864EF73F,Johor Bahru Checkpt,16120.71108768,10143.96557385,9323.30947247
0101000020E61000004819710168F259404C4F58E201E5F63F,Innova JC,13385.16755816,7361.37850439,6642.10507604
0101000020E610000082ACA7565FF25940B3EE1F0BD1E1F63F,Opp Innova JC,13434.5020308,7414.61177132,6701.1694786
0101000020E61000004489963C9EEF59403DD175E107E7F73F,Larkin Ter,20018.16182045,14303.92435213,13451.02570414
0101000020E6100000965AEF37DAF159401D91EF52EA12F73F,Opp Blk 15,14522.62258465,8489.78094527,7709.95557689
0101000020E6100000D3F4D901D7F15940D9B45208E412F73F,Blk 15,14543.92674812,8510.98577122,7731.36283213
0101000020E6100000D0EE906280F25940FE63213A040EF73F,Riverside Sec Sch,13389.39175609,7358.91305092,6575.15156936
0101000020E61000000CB08F4E5DF25940E1B6B6F0BC14F73F,Blk 808,13658.81129202,7632.3423257,6842.54047934
0101000020E6100000AF5A99F04BF259408EC9E2FE2313F73F,Republic Poly,13765.76647985,7737.07773242,6950.30591062
0101000020E610000068942EFD4BF25940E57CB1F7E20BF73F,Opp Blk 802,13728.08009444,7694.53075263,6916.78007702
0101000020E6100000240C03965CF25940D0B87020240BF73F,Blk 803,13613.57058946,7580.06364229,6802.29046017
0101000020E6100000573F36C98FF259402A8F6E844505F73F,Blk 825,13242.90896436,7207.78919398,6434.93898399
0101000020E6100000E5805D4D9EF259404792205C0105F73F,Blk 891C CP,13144.60116111,7109.66079043,6336.30701967
0101000020E61000002B69C53714F2594030116F9D7FFBF63F,Blk 106,14028.14813483,7991.70552816,7239.06611341
0101000020E6100000CAC4AD8218F259408DD47B2AA7FDF63F,Opp Blk 106,14008.08405891,7971.25154172,7215.37778135
0101000020E6100000C3D32B6519F25940E08618AF7915F73F,HLH Tyre & Battery,14114.76526303,8085.74136626,7299.35484744
0101000020E6100000075F984C15F25940D717096D3917F73F,Opp Pacific Vintex,14151.40985505,8123.59584576,7335.46600281
0101000020E6100000DD0C37E0F3F1594005E10A28D413F73F,Blk 18,14356.1431459,8324.59095281,7542.29279348
0101000020E610000097C80567F0F15940C190D5AD9E13F73F,Opp Blk 18,14378.229668,8346.43844483,7564.57663838
0101000020E61000003F1EFAEE56F2594037FA980F08F4F63F,Woodlands Civic Ctr,13550.7395109,7515.94907514,6771.89331846
0101000020E6100000F0694E5E64F259407100FDBE7FF3F63F,Opp Woodlands Civic Ctr,13458.3741411,7423.62212679,6679.91216731
0101000020E61000009CF86A4771F25940B43EE5982CEEF63F,Blk 511,13352.23024894,7320.20838586,6584.81903475
0101000020E610000074B33F506EF259407E737FF5B8EFF63F,Blk 370,13377.65303994,7344.70675748,6606.81853204
0101000020E6100000CA6FD1C952F259405D6BEF5355E8F63F,Rosewood,13538.49718448,7511.85266489,6787.1807702
0101000020E610000024D5777E51F2594023D923D40CE9F63F,Aft Blk 353,13549.47862738,7522.19913409,6796.33355766
0101000020E6100000C16ED8B628F25940973AC8EBC1E4F63F,Bef Woodgrove Condo,13811.80582073,7789.8292537,7071.97213811
0101000020E6100000FD8348861CF2594086C954C1A8E4F63F,Aft Blk 336,13893.85529196,7872.27877793,7154.7604768
0101000020E610000062821ABE85F15940546EA296E6D6F63F,Blk 425,14880.77774622,8881.145543,8186.50579676
0101000020E6100000EBE6E26F7BF1594053CA6B2574D7F63F,Blk 413,14951.68741305,8951.37376476,8255.81491577
0101000020E610000043C70E2A71F159401BBE8575E3DDF63F,Blk 406,15035.09581179,9025.70180987,8320.28980484
0101000020E61000004C7155D977F15940B5FF01D6AADDF63F,Blk 409,14989.34775047,8980.11354108,8275.01513011
0101000020E61000001A321EA512F15940C005D9B27CDDF63F,Opp Tech,15673.97125216,9666.96274936,8962.38250164
0101000020E610000057B2632310F15940F7AB00DF6DDEF63F,Tech,15693.02379249,9684.83573203,8978.94566781
0101000020E61000000FB9196EC0F259404F081D740907F73F,Blk 853,12926.60401172,6893.61541158,6115.14429531
0101000020E61000007B116DC7D4F25940D908C4EBFA05F73F,Aft 888 Plaza,12785.49636504,6752.48912427,5974.18261851
0101000020E6100000DCD5ABC8E8F25940643A747ADE0DF73F,Blk 864,12693.52553486,6668.13895082,5877.19811281
0101000020E6100000C8CEDBD8ECF25940289D4830D50CF73F,Blk 701A CP,12660.83886138,6634.60478134,5844.77374678
0101000020E61000008C14CAC2D7F259403BE3FBE25215F73F,Blk 869,12848.78769372,6831.21538265,6031.93519652
0101000020E61000006BF46A80D2F25940357F4C6BD318F73F,Evergreen Pr Sch,12904.39247282,6891.32307017,6088.24021538
0101000020E610000087889B53C9F25940AF997CB3CD0DF73F,Evergreen Sec Sch,12902.45771084,6875.18969528,6086.68114277
0101000020E6100000A2B437F8C2F25940C13A8E1F2A0DF73F,Blk 856,12941.34719464,6913.15066676,6125.96054848
0101000020E6100000D3838252B4F25940AFD172A0871AF73F,Blk 840,13114.47454404,7101.02945511,6298.29845136
0101000020E610000029CB10C7BAF25940B324404D2D1BF73F,Blk 880,13075.64649995,7063.77210618,6259.81264548
0101000020E61000003CDC0E0D8BF25940884677103B13F73F,Blk 816,13346.31802375,7320.90334788,6529.84017935
0101000020E6100000516859F78FF25940A48D23D6E213F73F,Blk 875,13317.26625534,7292.80785958,6500.5985093
0101000020E610000046EBA86A82F25940DE205A2BDA1CF73F,Opp Blk 872,13458.90488404,7444.20873703,6642.55875204
0101000020E6100000C28A53AD85F25940ECFA05BB611BF73F,Blk 872,13428.55531789,7412.1758459,6611.92172469
0101000020E61000000A4D124BCAF259400264E8D84125F73F,Opp Blk 757A CP,13037.28686786,7044.82328094,6228.96651375
0101000020E610000004FEF0F3DFF2594023BA675DA325F73F,Blk 759,12897.31123763,6908.93284369,6090.98722262
0101000020E6100000A7EB89AE0BF35940FEF2C98AE12AF73F,Opp Blk 773,12646.79744214,6678.57774985,5852.22471532
0101000020E610000029B3412619F35940FEF2C98AE12AF73F,Blk 774,12558.63570482,6593.30744781,5765.85858966
0101000020E6100000A1D9756F45F35940637B2DE8BD31F73F,Aft Woodlands Ind Pk E6,12321.10527732,6386.9030187,5550.40311627
0101000020E6100000A94F72874DF35940EDD79DEE3C31F73F,Aft Gambas Ave,12264.54304508,6331.13994422,5494.37481538
0101000020E610000006103E9468F15940D482177D05E9F63F,Blk 402,15121.70607184,9099.64977181,8378.0871925
0101000020E61000008786C5A86BF15940A3AEB5F7A9EAF63F,Opp Blk 402,15105.6131148,9081.93474423,8358.00862441
0101000020E61000003D821B295BF15940D5963AC8EB01F73F,Opp Woodlands Town Gdn,15296.92796327,9260.55932599,8506.61987801
0101000020E61000002D99637957F159402A58E36C3A02F73F,Woodlands Town Gdn,15322.91679996,9286.5140439,8532.33572962
0101000020E6100000F052EA9271F1594083893F8A3AF3F63F,Marsiling Pr Sch,15092.40400612,9061.9041591,8326.07223393
0101000020E6100000ED7F80B56AF159404D69FD2D01F8F63F,Opp Blk 144,15155.04994149,9121.94408875,8379.97395055
0101000020E610000064213A048EF159408028983105EBF63F,Marsiling Stn,14874.68438918,8849.95251775,8124.91958874
0101000020E61000001AA54BFF92F159405B0BB3D0CEE9F63F,Opp Marsiling Stn,14837.48459486,8813.76389156,8090.39516091
0101000020E6100000F0517FBDC2F1594091990B5C1EEBF63F,Blk 173,14519.09858746,8493.14784914,7766.97272573
0101000020E6100000963D096CCEF1594027A089B0E1E9F63F,Blk 320,14436.50861242,8411.42266363,7686.88611763
0101000020E610000086E28E37F9F15940B39AAE27BAEEF63F,Opp Blk 347,14163.12589646,8133.11616248,7400.25057448
0101000020E610000059315C1D00F25940EC14AB0661EEF63F,Blk 347,14115.47628494,8085.58219656,7353.07091021
0101000020E61000004AB3791C06F259407C0DC17119F7F63F,Blk 101,14105.89034563,8070.9436286,7325.19093941
0101000020E61000007D073F7100F25940427BF5F1D0F7F63F,Opp Blk 101,14146.7202445,8111.56984181,7364.98223862
0101000020E6100000CF31207BBDF15940BA2F67B62BF4F63F,Opp Blk 178,14584.1494791,8551.73813424,7812.54402814
0101000020E6100000C6BE64E3C1F159409DA04D0E9FF4F63F,Blk 178,14556.04504847,8523.3082468,7783.34826856
0101000020E6100000211E8997A7F1594009E23C9CC0F4F63F,Opp Blk 154,14733.6089705,8701.24073301,7961.86965805
0101000020E610000006D50627A2F15940E6CFB7054BF5F63F,Blk 154,14772.13248889,8739.55549139,7999.59638479
0101000020E6100000A471A8DF85F15940F722DA8EA9FBF63F,Opp Blk 146,14985.58291874,8950.53855868,8202.96285939
0101000020E610000083A279008BF15940B9E177D32DFBF63F,Blk 146,14949.27551796,8914.34427567,8167.22610757
0101000020E6100000AE9AE7887CF15940876D8B321BE4F63F,Blk 303,14973.47576235,8956.16534395,8241.43560751
0101000020E610000019CBF44BC4F15940DB4C857824DEF63F,Fuchun Sec Sch,14473.18371615,8461.69422765,7755.60518028
0101000020E61000009A5B21ACC6F15940C005D9B27CDDF63F,Opp Fuchun Sec Sch,14455.54413302,8444.89598407,7739.85234432
0101000020E610000035F0A31AF6F159401D554D1075DFF63F,Blk 335,14139.53744371,8125.17915955,7416.70283757
0101000020E61000004BCADDE7F8F15940F1845E7F12DFF63F,The Woodgrove,14119.61990302,8105.70588112,7397.85432923
0101000020E610000094A2957B81F259400A9FAD8383FDF63F,Blk 892C CP,13303.29680416,7266.2823941,6505.63594803
0101000020E6100000DE1E84807CF25940C51EDAC70AFEF63F,Opp Blk 892C CP,13338.98193259,7301.98251709,6540.79627381
0101000020E61000003FFD67CD8FF25940CBD765F84FF7F63F,Blk 894C,13181.25800606,7144.73632534,6393.08622087
0101000020E61000009544F64196F2594000FF942A51F6F63F,Blk 515,13133.90488338,7097.56071099,6347.23467494
0101000020E6100000137CD3F4D9F2594049A12C7C7DEDF63F,Blk 550,12645.00325648,6611.39673692,5873.68035199
0101000020E61000003B56293DD3F259407E54C37E4FECF63F,Opp Blk 550,12685.97823241,6653.24569671,5917.96719761
0101000020E6100000C1FEEBDCB4F2594016DC0F786000F73F,Opp Blk 896B,12971.92750667,6935.70607411,6167.85464235
0101000020E6100000070C923EADF25940F59D5F94A0FFF63F,Woodlands Pr Sch,13019.49385282,6982.99933481,6216.74156897
0101000020E6100000A8AB3B16DBF25940FF243E7782FDF63F,Bef 888 Plaza,12702.93931328,6666.42278737,5900.78703883
0101000020E6100000588CBAD6DEF25940E3512AE109FDF63F,Opp 888 Plaza,12675.68207239,6639.09799478,5873.99969477
0101000020E61000002D7AA702EEF25940849B8C2AC3F8F63F,Blk 899A,12555.11806921,6518.09353044,5759.25548109
0101000020E6100000378C82E0F1F25940A565A4DE53F9F63F,Blk 609,12531.64886982,6494.65826003,5734.63167971
0101000020E6100000AF2479AEEFF25940787E5182FE02F73F,Opp 888 Plaza,12591.09070605,6557.10595998,5781.46660601
0101000020E6100000C9E88024ECF25940E25817B7D100F73F,888 Plaza,12604.22844207,6569.07309741,5797.07289289
0101000020E6100000B360E28FA2F159404FADBEBA2A10F73F,Aft Blk 1,14880.81939369,8845.58970459,8071.78790135
0101000020E61000001AC05B2041F359400BD0B69A7546F73F,Bef Admiralty Rd West,12521.22904178,6659.01120995,5811.17626708
0101000020E610000048C2BE9D44F3594048F949B54F47F73F,Givaudan S'pore,12506.41298673,6649.06516514,5800.70632767
0101000020E6100000D1949D7E50F35940C0CB0C1B653DF73F,Opp Pacific Vinitex,12343.94551083,6453.52129387,5608.9734514
0101000020E61000009835B1C057F3594001857AFA083CF73F,Pacific Vinitex,12285.6527272,6392.98845103,5548.68708877
0101000020E6100000E08618AF79F35940821B295B242DF73F,Yew Huat Scaffolding Work,11945.50828655,6012.21535392,5174.95122487
0101000020E6100000DB17D00B77F35940B1BFEC9E3C2CF73F,Opp Yew Huat Scaffolding Work,11955.70660053,6018.61918447,5182.26742171
0101000020E6100000D923D40CA9F359400F26C5C72724F73F,Seagate,11568.61586335,5620.04803155,4786.06156905
0101000020E610000009A87004A9F35940F50EB743C322F73F,Opp Seagate,11558.55260992,5605.50299561,4772.78781628
0101000020E61000002575029A08F359403A1F9E25C808F73F,Blk 706,12454.35093695,6425.65195513,5639.46419114
0101000020E61000000E4DD9E907F35940377007EA9407F73F,Blk 666,12452.62751811,6422.81111326,5638.45129895
0101000020E6100000CCEB884336F359407B2E5393E00DF73F,Opp Admiralty Stn,12178.74663213,6159.00934831,5361.77339979
0101000020E61000005169C4CC3EF35940C13A8E1F2A0DF73F,Admiralty Stn,12118.01003873,6098.01221633,5301.04404635
0101000020E61000007007EA9447F35940E695EB6D3315F73F,Bef Admiralty Pr Sch,12107.60858376,6101.53303507,5293.00075547
0101000020E610000048C2BE9D44F35940FCA886FD9E18F73F,Opp Admiralty Pr Sch,12148.6839279,6148.80741933,5336.34608612
0101000020E610000042B115342DF35940FDD98F149121F73F,Blk 722,12361.80520757,6377.51022191,5557.21036817
0101000020E61000004754A86E2EF35940965F06634422F73F,Blk 786A CP,12358.50110585,6376.06346954,5554.94193853
0101000020E6100000B39943520BF35940475854C4E924F73F,Aft Woodlands Mart,12607.30134654,6624.63502334,5803.8595524
0101000020E610000037177FDB13F359409C31CC09DA24F73F,Opp Woodlands Mart,12550.80717891,6569.53864696,5748.10977648
0101000020E6100000F20C1AFA27F35940779FE3A3C519F73F,Blk 726,12345.05537654,6343.43937275,5532.16360821
0101000020E6100000B97020240BF35940CDAE7B2B1213F73F,Blk 713,12494.91742794,6478.73174645,5678.16127226
0101000020E61000002234828DEBF25940F08AE07F2B19F73F,Blk 747A CP,12740.66735262,6730.68633707,5925.2034251
0101000020E61000007D073F7100F3594080D8D2A3A91EF73F,Opp Blk 739A CP,12637.25080262,6639.6263864,5826.21239537
0101000020E6100000537765170CF3594004711E4E60FAF63F,Blk 664,12360.63136141,6323.90948915,5560.51438453
0101000020E6100000857D3B8908F3594064AC36FFAFFAF63F,Blk 608A,12385.84090028,6349.14861674,5585.43687357
0101000020E6100000C896E5EB32F35940E4874A2366F6F63F,Opp Blk 624B,12082.88148536,6045.87643713,5287.23227509
0101000020E6100000643C4A253CF3594061DEE34C13F6F63F,Blk 628A,12019.63908711,5982.63738295,5224.03574196
0101000020E6100000F584251E50F3594082FE428F18FDF63F,Blk 644,11918.11012957,5883.46621081,5110.67319018
0101000020E61000004BCCB39256F35940B91803EB38FEF63F,Blk 637,11880.44961532,5846.64542105,5071.37762831
0101000020E6100000556CCCEB88F35940A6272CF18032F73F,Old Chang Kee Bldg,11889.01431612,5979.65936688,5137.46410524
0101000020E61000008DEE2076A6F35940FCAA5CA8FC2BF73F,Jordon Food Ind,11645.32572996,5722.8100573,4882.71667992
0101000020E6100000C6A70018CFF35940A8195245F12AF73F,Blk 15,11373.2169917,5461.77931591,4619.08870947
0101000020E61000006C79E57ADBF35940D925AAB70636F73F,Opp Blk 20,11385.56901745,5526.40233992,4676.74221232
0101000020E6100000D2A92B9FE5F359407C0E2C47C840F73F,Opp Blk 22,11417.61326503,5615.6948926,4762.34468406
0101000020E610000027DE019EB4F35940D926158DB53FF73F,Anixter Bldg,11720.7167155,5885.32806993,5034.13048407
0101000020E6100000882B67EF8CF3594082C7B7770D3AF73F,Opp Nylect Engrg,11925.87251869,6047.16697271,5200.45253445
0101000020E6100000B7CF2A33A5F25940B58CD47B2AE7F63F,Blk 536A,12978.88595835,6951.38467772,6226.99324891
0101000020E6100000E659492BBEF25940999A046F48E3F63F,Blk 547,12798.36710876,6774.30914813,6056.82730399
0101000020E610000082E2C798BBF259402DB5DE6FB4E3F63F,Blk 532,12817.00434994,6792.53584507,6074.27468209
0101000020E6100000EFA99CF694F2594034D6FECEF6E8F63F,Woodgrove Pr Sch,13094.17914858,7065.41082113,6338.11219547
0101000020E6100000E71C3C139AF25940E318C91EA1E6F63F,Opp Blk 507,13052.22877582,7025.52244581,6302.36719934
0101000020E610000019AE0E80B8F259409F1C058882D9F63F,Blk 541,12809.95470597,6799.63489067,6101.8453656
0101000020E6100000D49D279EB3F2594012F92EA52ED9F63F,Opp Blk 540,12842.18147374,6832.52218888,6135.38664803
